,standard_drug_name,cellosaurus_id,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
668,3-Cl-AHPC,PE/CA-PJ41(CLONED2),All,CTRP2,12,0.0041,66.0,1.525,4.85254,1.37906,0.951856,32.8539,0.0474768
669,3-Cl-AHPC,PE/CA-PJ15,All,CTRP2,12,0.0041,66.0,1.30266,5.64086,0.973956,0.91695,35.0252,0.0795412
670,3-Cl-AHPC,RVH-421,All,CTRP2,12,0.0041,66.0,4.59135,8.94986,3.25505,0.675357,15.9437,0.0585464
671,3-Cl-AHPC,SET-2,All,CTRP2,12,0.0041,66.0,-2.2978,-0.42246,-2.2979,0.999943,59.6877,0.0873041
672,3-Cl-AHPC,SNU-16,All,CTRP2,12,0.0041,66.0,0.310508,1.75192,0.310298,0.99984,41.0316,0.0449065
673,3-Cl-AHPC,TOV-112D,All,CTRP2,12,0.0041,66.0,-0.14246,2.53959,-0.157725,0.993747,44.3123,0.0451415
674,3-Cl-AHPC,HCC1419,All,CTRP2,12,0.0041,66.0,6.14768,9.80737,4.24827,0.484503,7.89513,0.0686038
675,3-Cl-AHPC,HCC-56,All,CTRP2,12,0.0041,66.0,1.1007,3.22308,1.0892,0.994048,35.4171,0.163776
676,3-Cl-AHPC,HS839.T,All,CTRP2,12,0.0041,66.0,7.62694,8.74194,5.68155,0.042348,0.15713,0.037464
677,3-Cl-AHPC,PE/CA-PJ34(CLONEC12),All,CTRP2,12,0.0041,66.0,1.41874,4.74548,1.28239,0.955003,33.5768,0.155835
678,3-Cl-AHPC,SNU-387,All,CTRP2,12,0.0041,66.0,4.43887,6.15922,4.25958,0.886006,12.167,0.0900348
